data,model,attack,adv_param,acc_no_def_mean,acc_no_def_std,acc_on_adv_1_mean,acc_on_adv_1_std,fpr_1_mean,fpr_1_std,acc_on_adv_2_mean,acc_on_adv_2_std,fpr_2_mean,fpr_2_std,acc_on_adv_3_mean,acc_on_adv_3_std,fpr_3_mean,fpr_3_std
breastcancer,svm,bim,0.05,0.7577569578037566,0.02987006222593184,0.7867767885035926,0.03766035487616112,0.033210181028954774,0.026020062709344274,0.7867767885035926,0.03766035487616112,0.05189795403848578,0.03983966674325768,0.829876203708271,0.05596215244757108,0.05602341921658253,0.04025352067526909
breastcancer,svm,bim,0.1,0.3356652937404429,0.03041782797562329,0.5118317261053289,0.06731249734268689,0.033210181028954774,0.026020062709344274,0.5222054374455352,0.07608269367669626,0.05189795403848578,0.03983966674325768,0.5834437155055712,0.07589131417884827,0.05602341921658253,0.04025352067526909
breastcancer,svm,bim,0.3,0.004125465178096757,0.005651026775772403,0.8586713170774484,0.15558916052703173,0.033210181028954774,0.026020062709344274,0.8691099135686764,0.16173717170556928,0.05189795403848578,0.03983966674325768,0.8691099135686764,0.16173717170556928,0.05602341921658253,0.04025352067526909
breastcancer,svm,bim,0.6,0.0,0.0,1.0,0.0,0.033210181028954774,0.026020062709344274,1.0,0.0,0.05189795403848578,0.03983966674325768,1.0,0.0,0.05602341921658253,0.04025352067526909
breastcancer,svm,bim,1.0,0.0,0.0,1.0,0.0,0.033210181028954774,0.026020062709344274,1.0,0.0,0.05189795403848578,0.03983966674325768,1.0,0.0,0.05602341921658253,0.04025352067526909
breastcancer,svm,bim,1.5,0.0,0.0,1.0,0.0,0.033210181028954774,0.026020062709344274,1.0,0.0,0.05189795403848578,0.03983966674325768,1.0,0.0,0.05602341921658253,0.04025352067526909
breastcancer,svm,bim,2.0,0.0,0.0,1.0,0.0,0.033210181028954774,0.026020062709344274,1.0,0.0,0.05189795403848578,0.03983966674325768,1.0,0.0,0.05602341921658253,0.04025352067526909
breastcancer,svm,boundary,0.0,0.1401577357952833,0.09195609344016847,0.4206783173569663,0.09416181854782779,0.033210181028954774,0.026020062709344274,0.43103100319527343,0.08601176583513845,0.05189795403848578,0.03983966674325768,0.6837449645669939,0.1646049609196169,0.05602341921658253,0.04025352067526909
breastcancer,svm,fgsm,0.05,0.7577569578037566,0.02987006222593184,0.7867767885035926,0.03766035487616112,0.033210181028954774,0.026020062709344274,0.7867767885035926,0.03766035487616112,0.05189795403848578,0.03983966674325768,0.829876203708271,0.05596215244757108,0.05602341921658253,0.04025352067526909
breastcancer,svm,fgsm,0.1,0.3356652937404429,0.03041782797562329,0.5118317261053289,0.06731249734268689,0.033210181028954774,0.026020062709344274,0.5222054374455352,0.07608269367669626,0.05189795403848578,0.03983966674325768,0.5834437155055712,0.07589131417884827,0.05602341921658253,0.04025352067526909
breastcancer,svm,fgsm,0.3,0.004125465178096757,0.005651026775772403,0.8586713170774484,0.15558916052703173,0.033210181028954774,0.026020062709344274,0.8691099135686764,0.16173717170556928,0.05189795403848578,0.03983966674325768,0.8691099135686764,0.16173717170556928,0.05602341921658253,0.04025352067526909
breastcancer,svm,fgsm,0.6,0.0,0.0,1.0,0.0,0.033210181028954774,0.026020062709344274,1.0,0.0,0.05189795403848578,0.03983966674325768,1.0,0.0,0.05602341921658253,0.04025352067526909
breastcancer,svm,fgsm,1.0,0.0,0.0,1.0,0.0,0.033210181028954774,0.026020062709344274,1.0,0.0,0.05189795403848578,0.03983966674325768,1.0,0.0,0.05602341921658253,0.04025352067526909
breastcancer,svm,fgsm,1.5,0.0,0.0,1.0,0.0,0.033210181028954774,0.026020062709344274,1.0,0.0,0.05189795403848578,0.03983966674325768,1.0,0.0,0.05602341921658253,0.04025352067526909
breastcancer,svm,fgsm,2.0,0.0,0.0,1.0,0.0,0.033210181028954774,0.026020062709344274,1.0,0.0,0.05189795403848578,0.03983966674325768,1.0,0.0,0.05602341921658253,0.04025352067526909
