5.998036933819935745e-01,2.674357103761142440e-01,0.000000000000000000e+00
7.777711558600953756e-01,2.262043972003553727e-01,0.000000000000000000e+00
3.200433218162759830e-01,7.200003711896248992e-01,1.000000000000000000e+00
6.055450579689075630e-01,3.544999859504067152e-01,1.000000000000000000e+00
5.200650553845377333e-01,5.609720869312592173e-01,1.000000000000000000e+00
2.853143252267739682e-01,6.524334439331159752e-01,1.000000000000000000e+00
5.613946256300101911e-01,3.198773166264864964e-01,1.000000000000000000e+00
1.749608117096446147e-01,9.889337920844706309e-01,1.000000000000000000e+00
2.561315182755784514e-01,3.142343337053044583e-01,1.000000000000000000e+00
3.012960602209392991e-01,3.548892185320909887e-01,0.000000000000000000e+00
6.387065307848760476e-01,7.906121890850227318e-01,0.000000000000000000e+00
6.639339913291721906e-01,3.990265054553618351e-01,0.000000000000000000e+00
4.721676325844777478e-01,3.508901370111848217e-01,0.000000000000000000e+00
3.728279457480024317e-01,2.420694274440574334e-01,1.000000000000000000e+00
5.712242895889251271e-01,3.797039685965827305e-01,0.000000000000000000e+00
7.819750550168149683e-01,5.676765066669451354e-01,0.000000000000000000e+00
6.574154620102603541e-01,5.455567235578127061e-01,0.000000000000000000e+00
4.746242842364319925e-01,1.556678274186920341e-01,0.000000000000000000e+00
3.627764874392623851e-01,2.536301531842966583e-01,1.000000000000000000e+00
2.744853406024074238e-01,7.156617402863509891e-01,1.000000000000000000e+00
3.519432284862071270e-01,4.905203435325719563e-01,0.000000000000000000e+00
3.633322506185597267e-01,5.557853077938653685e-01,1.000000000000000000e+00
2.345884274512538836e-01,4.895661612298072840e-01,1.000000000000000000e+00
1.213606252064973884e-01,4.277629959936281034e-01,1.000000000000000000e+00
8.014461146867478680e-01,6.353181374584441210e-01,0.000000000000000000e+00
3.512787893696075470e-01,4.417123771740085192e-01,1.000000000000000000e+00
6.900989727306535704e-01,5.757700455139774798e-01,0.000000000000000000e+00
2.448927663078163952e-01,5.392477291537028927e-01,1.000000000000000000e+00
6.826121913423932597e-01,7.072995684018812401e-01,0.000000000000000000e+00
3.868192320346268698e-01,9.328805822794956626e-01,1.000000000000000000e+00
3.606251030677729008e-01,3.682901383804708106e-01,1.000000000000000000e+00
4.987404380002559146e-01,4.924148776087465817e-01,0.000000000000000000e+00
4.328944904255713766e-01,7.712301054696280023e-01,0.000000000000000000e+00
5.165310365514219626e-01,6.852430674589009563e-01,1.000000000000000000e+00
2.957182039835398735e-01,7.682289009195971685e-01,0.000000000000000000e+00
2.972920821587102247e-01,5.993955693188732781e-01,1.000000000000000000e+00
4.592998320559192882e-01,2.067626510247282945e-01,0.000000000000000000e+00
6.159250700400291656e-01,1.952624329264212311e-01,0.000000000000000000e+00
4.698889600508168174e-01,4.754883710214533599e-01,1.000000000000000000e+00
4.670961119121434524e-01,3.000897879816846192e-01,1.000000000000000000e+00
9.924745925955489323e-01,8.393075551528283995e-01,0.000000000000000000e+00
4.220959708116125420e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.118272661020080938e-01,6.089346180188668356e-01,1.000000000000000000e+00
2.037094519566016448e-01,3.979105345016936135e-01,1.000000000000000000e+00
4.143346772503922470e-01,2.481960382116130404e-01,1.000000000000000000e+00
0.000000000000000000e+00,8.808475370947363992e-01,1.000000000000000000e+00
6.825275669665714640e-01,8.894589351284940548e-01,0.000000000000000000e+00
9.846691056635291650e-01,7.973537995477506524e-01,0.000000000000000000e+00
5.080526795493246484e-01,1.733451161205979418e-01,0.000000000000000000e+00
3.717093914351910500e-01,2.044998316185478726e-01,0.000000000000000000e+00
4.869891682484134843e-01,7.209813002456130215e-01,1.000000000000000000e+00
2.021343532355562578e-01,3.899407408969373101e-01,1.000000000000000000e+00
5.231561760802210248e-01,2.388589498077453299e-01,1.000000000000000000e+00
3.886424908864060668e-01,5.603312356793279658e-01,1.000000000000000000e+00
2.663907782735200902e-01,4.930290141260106340e-01,0.000000000000000000e+00
6.852048963888233146e-01,6.635715966130599774e-01,0.000000000000000000e+00
2.007368651321920772e-01,5.005687222428564231e-01,1.000000000000000000e+00
1.797824781161881380e-01,7.245263555164065394e-01,1.000000000000000000e+00
6.360859946629751072e-01,5.314142612543790722e-01,0.000000000000000000e+00
6.470335015523489552e-01,5.213818054376208044e-01,0.000000000000000000e+00
7.627157751487875226e-01,3.118734330882818595e-01,0.000000000000000000e+00
4.229799638855012422e-01,4.797668177911600940e-01,1.000000000000000000e+00
6.992785026606578302e-01,4.806748767466000327e-01,0.000000000000000000e+00
5.946359549583321025e-01,2.485427994529912921e-01,1.000000000000000000e+00
4.844687206246018341e-01,5.425235592043047284e-01,0.000000000000000000e+00
5.518971046197697072e-01,3.059051198734887289e-01,1.000000000000000000e+00
8.198610710815855684e-01,8.436273239976490590e-01,0.000000000000000000e+00
6.179288351454914618e-01,7.638990703234994628e-01,0.000000000000000000e+00
7.700739308417892115e-01,5.415643151975779723e-01,0.000000000000000000e+00
2.848815533150965695e-01,5.657678220225609289e-01,1.000000000000000000e+00
3.679902605926300696e-01,6.139092821969134306e-01,1.000000000000000000e+00
8.135994140226550098e-01,2.521279229241916719e-01,0.000000000000000000e+00
7.911077157709299756e-01,3.815201874625246403e-01,0.000000000000000000e+00
4.401354918597907839e-01,5.621697785197165009e-01,1.000000000000000000e+00
4.706207174959101125e-01,4.340519407359514359e-01,1.000000000000000000e+00
2.478479391684161037e-01,7.606818574483272810e-01,1.000000000000000000e+00
3.805114575338964245e-01,3.738391471955242462e-01,1.000000000000000000e+00
7.039849766411432341e-01,5.293007990163952625e-01,0.000000000000000000e+00
5.450331399449998004e-01,2.680671662233586328e-01,0.000000000000000000e+00
7.976659472424063591e-01,8.111577336781772285e-01,0.000000000000000000e+00
4.997501916877581385e-01,3.615807358519201875e-01,1.000000000000000000e+00
3.871750639769949154e-01,5.159073222415809790e-01,1.000000000000000000e+00
1.000000000000000000e+00,7.145422093420820131e-01,0.000000000000000000e+00
1.142863945386386332e-01,6.430996134053932334e-01,1.000000000000000000e+00
6.490767657828098169e-01,4.982572722624414308e-01,0.000000000000000000e+00
8.094877230649678845e-02,6.464985271663176158e-01,1.000000000000000000e+00
5.709411699104424143e-01,5.592772221958635104e-01,0.000000000000000000e+00
3.589882442982341160e-01,1.694463767171743573e-01,1.000000000000000000e+00
3.082750397022933631e-01,7.326744998247793905e-01,1.000000000000000000e+00
8.353790755189341999e-01,7.822635088440664797e-01,0.000000000000000000e+00
5.174843874994196069e-01,5.838216863736950257e-01,0.000000000000000000e+00
3.778539407344133627e-01,6.544920453262260684e-01,0.000000000000000000e+00
5.322291298620521749e-01,4.814131124150246577e-01,0.000000000000000000e+00
3.578227879848971393e-01,3.640862560645294899e-01,1.000000000000000000e+00
5.565885724635203369e-01,4.808973727801019171e-01,0.000000000000000000e+00
6.722868193441436935e-01,3.368632372273216991e-01,1.000000000000000000e+00
4.545389327879663099e-01,6.928749318008289304e-01,0.000000000000000000e+00
4.912282899693303784e-01,4.436804066834610372e-01,0.000000000000000000e+00
5.096797555914301947e-01,1.000000000000000000e+00,0.000000000000000000e+00
4.032752860577456522e-01,3.639917205493980457e-01,1.000000000000000000e+00
