,Attack,Adv_param,Defence,FPR,Acc_on_adv
0,bim,0.05,baard_2stage,1.2,97.7
1,bim,0.05,baard_3stage,3.4000000000000004,98.7
2,bim,0.05,rc,0.0,97.1
3,bim,0.2,baard_2stage,1.2,89.0
4,bim,0.2,baard_3stage,3.4000000000000004,89.0
5,bim,0.2,rc,0.0,2.7
6,bim,0.4,baard_2stage,1.2,100.0
7,bim,0.4,baard_3stage,3.4000000000000004,100.0
8,bim,0.4,rc,0.0,0.2
9,bim,1.0,baard_2stage,1.2,100.0
10,bim,1.0,baard_3stage,3.4000000000000004,100.0
11,bim,1.0,rc,0.0,0.0
12,boundary,,baard_2stage,1.2,18.099999999999998
13,boundary,,baard_3stage,3.4000000000000004,96.89999999999999
14,boundary,,rc,0.0,36.7
15,fgsm,0.05,baard_2stage,1.2,97.7
16,fgsm,0.05,baard_3stage,3.4000000000000004,98.7
17,fgsm,0.05,rc,0.0,97.1
18,fgsm,0.2,baard_2stage,1.2,89.0
19,fgsm,0.2,baard_3stage,3.4000000000000004,89.0
20,fgsm,0.2,rc,0.0,2.7
21,fgsm,0.4,baard_2stage,1.2,100.0
22,fgsm,0.4,baard_3stage,3.4000000000000004,100.0
23,fgsm,0.4,rc,0.0,0.2
24,fgsm,1.0,baard_2stage,1.2,100.0
25,fgsm,1.0,baard_3stage,3.4000000000000004,100.0
26,fgsm,1.0,rc,0.0,0.0
